pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
13922316_NW FLATS UNIT TR 9 11_754758,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13922316_NW FLATS UNIT TR 9 11_754758.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Texas County,skipped,,,skipped,,,
13922321_INTERSTATE A-18_754732,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13922321_INTERSTATE A-18_754732.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Texas County,skipped,,,skipped,,,
13922328_DUNBAR A-1_754735,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/13922328_DUNBAR A-1_754735.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Texas County,skipped,,,skipped,,,
14726193_ROBERT NEWTON 2_1514262,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/14726193_ROBERT NEWTON 2_1514262.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,,86,failed,not_found,,,,done,no_match,Osage County,failed,exception,,skipped,,,
14920594_NUTLEY 2-30_902947,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/14920594_NUTLEY 2-30_902947.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,no_match,Garvin County,skipped,,,skipped,,,
14920594_NUTLEY 2-30_902948,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/14920594_NUTLEY 2-30_902948.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,97,failed,not_found,,,,done,,Washita County,skipped,,,skipped,,,
15121775_OSHEL 2-30_1701973,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/15121775_OSHEL 2-30_1701973.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Woods County,skipped,,,skipped,,,
15121807_ALICE SEIVERT 1-13_1702031,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/15121807_ALICE SEIVERT 1-13_1702031.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Woods County,skipped,,,skipped,,,
15121808_LITZENBERGER 1-36_1701998,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/15121808_LITZENBERGER 1-36_1701998.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Woods County,skipped,,,skipped,,,
15121812_WOLFE A-1_1585742,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/15121812_WOLFE A-1_1585742.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Woods County,skipped,,,skipped,,,
15121823_DEBBIE 1_1585674,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/02 - February/15121823_DEBBIE 1_1585674.pdf,10,1990,02 - February,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Woods County,skipped,,,skipped,,,
11920748_LAFON 1-8_1318127,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/11920748_LAFON 1-8_1318127.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Payne County,skipped,,,skipped,,,
12121508_TOMLIN 1_565621,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/12121508_TOMLIN 1_565621.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,97,failed,not_found,,,,done,,Pittsburg County,skipped,,,skipped,,,
12121555_DOROTHY SILVA 1_565661,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/12121555_DOROTHY SILVA 1_565661.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Pittsburg County,skipped,,,skipped,,,
12121557_ROUSE 3_565656,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/12121557_ROUSE 3_565656.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Pittsburg County,skipped,,,skipped,,,
12921496_MALES 8-3_499164,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/12921496_MALES 8-3_499164.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Roger Mills County,skipped,,,skipped,,,
12921496_MIDWAY DOUGLAS SAND UNIT MALES 8-3_503454,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/12921496_MIDWAY DOUGLAS SAND UNIT MALES 8-3_503454.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Roger Mills County,skipped,,,skipped,,,
13124473_BLEDSOE 4_1673472,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13124473_BLEDSOE 4_1673472.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,done,,Rogers County,done,,99,skipped,,,
13320840_HARJO A-1_683567,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13320840_HARJO A-1_683567.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Seminole County,skipped,,,skipped,,,
13322431_GARRETT 4_683769,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13322431_GARRETT 4_683769.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Seminole County,skipped,,,skipped,,,
13323599_NW WEWOKA BOOCH SAND UNIT 3312_683633,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13323599_NW WEWOKA BOOCH SAND UNIT 3312_683633.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Seminole County,skipped,,,skipped,,,
13323813_COOK 1_683709,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13323813_COOK 1_683709.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,97,failed,not_found,,,,done,,Seminole County,skipped,,,skipped,,,
13323814_PAYDAY 1-30_683726,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13323814_PAYDAY 1-30_683726.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Seminole County,skipped,,,skipped,,,
13323816_HTR BERRY 1_683710,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13323816_HTR BERRY 1_683710.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Seminole County,skipped,,,skipped,,,
13704222_J M ROBBERSON 6_985240,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13704222_J M ROBBERSON 6_985240.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,failed,exception,,skipped,,,skipped,,,
13724878_ANDERSON 5_985223,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13724878_ANDERSON 5_985223.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13922326_HILDA HILL 1_754971,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13922326_HILDA HILL 1_754971.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Texas County,skipped,,,skipped,,,
13922333_CARTHAGE I UNIT CB-3A_755017,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/13922333_CARTHAGE I UNIT CB-3A_755017.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Texas County,skipped,,,skipped,,,
15121821_KASSIK 2_1586067,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/15121821_KASSIK 2_1586067.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,97,failed,not_found,,,,done,,Woods County,skipped,,,skipped,,,
35133052760000_PIERCE 1-A_2111831,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/04 - April/35133052760000_PIERCE 1-A_2111831.pdf,10,1990,04 - April,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,96,failed,not_found,,,,done,,Seminole County,skipped,,,skipped,,,
13323880_CANADIAN RIVER 2_685511,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13323880_CANADIAN RIVER 2_685511.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Seminole County,skipped,,,skipped,,,
13705252_MILROY UNIT 2-2 (HEFNER B-2)_985943,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705252_MILROY UNIT 2-2 (HEFNER B-2)_985943.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,100,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705314_MILROY UNIT 14-1 (A M WEST 1)_986097,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705314_MILROY UNIT 14-1 (A M WEST 1)_986097.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705323_MILROY UNIT 13-15_986007,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705323_MILROY UNIT 13-15_986007.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705330_MILROY UNIT 12-19 (GIBSON BOWERS 19)_986004,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705330_MILROY UNIT 12-19 (GIBSON BOWERS 19)_986004.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,96,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705351_MILROY UNIT 13-18 (M SIMS 18)_986101,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705351_MILROY UNIT 13-18 (M SIMS 18)_986101.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705358_MILROY UNIT 26-2_986087,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705358_MILROY UNIT 26-2_986087.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,96,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705359_MILROY UNIT 25-1 (QUEEN HARRIS 1)_986066,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705359_MILROY UNIT 25-1 (QUEEN HARRIS 1)_986066.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705363_MILROY UNIT 18-2A (FISHER 2-A)_986100,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705363_MILROY UNIT 18-2A (FISHER 2-A)_986100.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705372_MILROY UNIT 12-20_986008,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705372_MILROY UNIT 12-20_986008.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705390_MILROY UNIT 11-1_986005,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705390_MILROY UNIT 11-1_986005.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705408_MILROY UNIT 16-4 (A H CHILTON 4)_986102,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705408_MILROY UNIT 16-4 (A H CHILTON 4)_986102.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13705611_MILROY UNIT 32-25 (HARLEY A-25)_986059,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13705611_MILROY UNIT 32-25 (HARLEY A-25)_986059.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13724930_HARLEY A-46_986086,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13724930_HARLEY A-46_986086.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,97,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13724943_PACE 5_986076,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13724943_PACE 5_986076.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,98,failed,not_found,,,,done,,Stephens County,skipped,,,skipped,,,
13920880_HAMPY A-2_755655,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_10/1990/10 - October/13920880_HAMPY A-2_755655.pdf,10,1990,10 - October,mid,1990s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,97,failed,not_found,,,,done,,Texas County,skipped,,,skipped,,,
